"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0A9A0","2019-09-30 12:00:00","24.000","61.000","3.700","26.200","0.810","1004.400","","10.500","15.400","115.000","","27.100","","25.100",""
"C0O830","2019-09-30 12:00:00","127.000","115.000","0.800","28.800","0.830","986.300","","0.000","-99.000","-99.000","-99.000","28.800","","23.700",""
"C0S760","2019-09-30 12:00:00","1621.000","352.000","5.700","16.100","1.000","829.900","","14.500","-99.000","-99.000","-99.000","18.200","","15.100",""
"C0X160","2019-09-30 12:00:00","26.000","78.000","0.600","29.300","0.800","997.100","","0.000","-99.000","-99.000","-99.000","29.300","","26.200",""
"C0C490","2019-09-30 12:00:00","157.000","57.000","2.600","25.100","0.870","987.900","","0.500","10.400","69.000","","26.500","","24.600",""
"C0F970","2019-09-30 12:00:00","145.000","222.000","0.400","30.200","0.550","982.600","","0.000","-99.000","-99.000","-99.000","30.200","","24.600",""
"C0M690","2019-09-30 12:00:00","33.000","163.000","0.400","29.500","0.740","995.200","","0.000","-99.000","-99.000","-99.000","29.500","","25.600",""
"C0V690","2019-09-30 12:00:00","30.000","304.000","2.200","28.300","0.840","997.000","","0.000","-99.000","-99.000","-99.000","29.400","","26.500",""
"C0Z210","2019-09-30 12:00:00","126.000","359.000","2.500","22.200","0.990","988.800","","75.500","8.800","38.000","","25.600","","21.700",""
"C0U770","2019-09-30 12:00:00","5.000","332.000","5.900","25.300","0.780","1004.900","","41.000","15.600","60.000","","27.600","","23.000",""
"C0Z080","2019-09-30 12:00:00","298.000","1.000","1.400","22.200","0.980","968.800","","49.500","9.300","8.000","","23.600","","20.700",""
"C0H990","2019-09-30 12:00:00","3076.000","51.000","1.300","9.100","0.990","699.600","","24.500","-99.000","-99.000","-99.000","9.200","","6.600",""
"C0F9K0","2019-09-30 12:00:00","30.000","54.000","5.800","28.500","0.630","994.700","","0.000","13.000","72.000","","28.600","","25.200",""
"C0AH90","2019-09-30 12:00:00","660.000","262.000","0.600","21.200","0.990","936.500","","51.500","-99.000","-99.000","-99.000","22.700","","20.200",""
"C0W150","2019-09-30 12:00:00","42.000","44.000","8.400","32.100","0.510","1001.700","","0.000","-99.000","-99.000","-99.000","32.200","","27.300",""
"C0F000","2019-09-30 12:00:00","273.000","18.000","1.800","28.000","0.760","967.700","","0.000","-99.000","-99.000","-99.000","28.000","","23.700",""
"C0K410","2019-09-30 12:00:00","20.000","354.000","0.500","31.000","0.640","996.300","","0.000","-99.000","-99.000","-99.000","31.000","","25.100",""
"C0V800","2019-09-30 12:00:00","256.000","0.000","0.200","27.700","0.770","970.100","","0.000","-99.000","-99.000","-99.000","27.700","","23.500",""
"C0S830","2019-09-30 12:00:00","288.000","335.000","9.900","22.900","0.900","968.600","","22.500","25.500","351.000","","27.200","","21.400",""
"C0S920","2019-09-30 12:00:00","98.000","291.000","1.200","25.400","0.860","983.800","","14.000","9.100","265.000","","29.700","","23.400",""
"C0AH80","2019-09-30 12:00:00","68.000","78.000","3.300","25.500","0.840","998.800","","24.000","10.400","47.000","","26.100","","24.000",""
"C0K250","2019-09-30 12:00:00","12.000","24.000","1.900","30.300","0.680","998.300","","0.000","-99.000","-99.000","-99.000","30.700","","23.500",""
"C0I410","2019-09-30 12:00:00","180.000","147.000","4.600","26.900","0.710","978.800","","0.000","-99.000","-99.000","-99.000","27.800","","23.200",""
"C0M410","2019-09-30 12:00:00","245.000","152.000","1.600","27.600","0.910","969.100","","0.000","-99.000","-99.000","-99.000","27.600","","22.500",""
"C0F9Z0","2019-09-30 12:00:00","3193.000","31.000","5.500","8.500","1.000","692.300","","0.000","16.200","51.000","","9.500","","6.200",""
"C0G810","2019-09-30 12:00:00","26.000","317.000","1.400","30.800","0.630","995.900","","0.000","-99.000","-99.000","-99.000","30.900","","26.400",""
"C0U650","2019-09-30 12:00:00","442.000","31.000","8.400","21.900","0.980","957.200","","67.500","18.400","28.000","","23.800","","20.900",""
"C0D660","2019-09-30 12:00:00","65.000","63.000","4.600","26.400","0.740","996.900","","1.500","13.900","63.000","","27.600","","26.000",""
"C0E540","2019-09-30 12:00:00","32.000","44.000","12.000","27.800","0.710","996.500","","0.000","27.900","70.000","","28.600","","26.200",""
"C0W170","2019-09-30 12:00:00","42.000","31.000","10.400","23.600","0.920","1005.400","","5.000","17.000","9.000","","24.800","","23.000",""
"C0Z150","2019-09-30 12:00:00","27.000","8.000","9.100","27.100","0.700","999.800","","22.500","17.800","358.000","","28.700","","24.500",""
"C0S840","2019-09-30 12:00:00","22.000","248.000","1.200","25.400","0.940","998.700","","7.000","-99.000","-99.000","-99.000","29.100","","23.700",""
"C0H9A0","2019-09-30 12:00:00","1595.000","275.000","0.900","16.500","0.990","837.800","","2.500","-99.000","-99.000","-99.000","20.800","","16.400",""
"C0Z300","2019-09-30 12:00:00","182.000","11.000","3.700","21.800","0.990","982.800","","58.000","-99.000","-99.000","-99.000","25.600","","21.200",""
"C0G730","2019-09-30 12:00:00","27.000","8.000","4.600","28.200","0.760","997.200","","0.000","-99.000","-99.000","-99.000","29.500","","24.500",""
"C0V730","2019-09-30 12:00:00","33.000","66.000","1.500","29.500","0.880","996.500","","0.000","-99.000","-99.000","-99.000","29.800","","26.100",""
"C0SA00","2019-09-30 12:00:00","466.000","297.000","2.000","22.000","1.000","947.700","","9.500","-99.000","-99.000","-99.000","25.100","","20.900",""
"C0S900","2019-09-30 12:00:00","27.000","330.000","12.100","24.800","0.910","995.400","","22.500","23.700","328.000","","28.000","","23.800",""
"C0C480","2019-09-30 12:00:00","105.000","113.000","1.000","26.500","0.790","994.100","","3.500","7.000","88.000","","26.600","","24.500",""
"C0V720","2019-09-30 12:00:00","15.000","263.000","0.800","30.500","0.700","998.000","","0.000","-99.000","-99.000","-99.000","30.600","","27.000",""
"C0UA60","2019-09-30 12:00:00","566.000","11.000","5.700","21.000","0.990","942.700","","40.000","14.100","25.000","","23.400","","19.900",""
"C0A980","2019-09-30 12:00:00","11.000","77.000","5.000","26.500","0.730","1006.500","","14.500","11.000","74.000","","27.900","","24.600",""
"C0C670","2019-09-30 12:00:00","250.000","34.000","4.800","23.800","0.860","977.500","","0.500","13.500","23.000","","24.900","","23.100",""
"C0K550","2019-09-30 12:00:00","15.000","162.000","0.400","31.500","0.660","998.100","","0.000","-99.000","-99.000","-99.000","32.300","","24.900",""
"C0R350","2019-09-30 12:00:00","35.000","116.000","1.700","27.300","0.810","996.400","","0.000","-99.000","-99.000","-99.000","28.600","","25.700",""
"C0T9F0","2019-09-30 12:00:00","251.000","215.000","1.000","22.300","0.940","974.200","","45.500","-99.000","-99.000","-99.000","24.700","","20.600",""
"C0D390","2019-09-30 12:00:00","146.000","252.000","0.600","25.700","0.800","986.800","","1.000","-99.000","-99.000","-99.000","26.200","","24.600",""
"C0E430","2019-09-30 12:00:00","258.000","4.000","3.100","24.700","0.840","977.300","","0.000","10.600","358.000","","26.700","","22.300",""
"C0O990","2019-09-30 12:00:00","18.000","155.000","0.300","28.800","0.940","997.400","","0.000","-99.000","-99.000","-99.000","28.800","","25.300",""
"CM0010","2019-09-30 12:00:00","68.000","42.000","3.900","24.900","0.840","999.800","","19.000","9.000","30.000","","26.200","","24.100",""
"C0K500","2019-09-30 12:00:00","12.000","0.000","0.000","30.200","0.690","997.100","","0.000","-99.000","-99.000","-99.000","30.200","","24.900",""
"C0X260","2019-09-30 12:00:00","39.000","213.000","0.900","29.200","0.760","995.900","","0.000","-99.000","-99.000","-99.000","29.200","","25.400",""
"C0ACA0","2019-09-30 12:00:00","25.000","50.000","3.100","26.200","0.790","1003.100","","6.500","9.300","39.000","","26.600","","24.700",""
"C0X180","2019-09-30 12:00:00","62.000","143.000","0.800","28.800","0.880","992.400","","0.000","-99.000","-99.000","-99.000","28.800","","24.800",""
"C0F930","2019-09-30 12:00:00","100.000","56.000","1.000","30.500","0.710","988.200","","0.000","-99.000","-99.000","-99.000","30.500","","25.200",""
"C0I010","2019-09-30 12:00:00","1562.000","117.000","1.900","16.900","0.900","840.200","","9.500","-99.000","-99.000","-99.000","22.800","","16.100",""
"C0R190","2019-09-30 12:00:00","32.000","156.000","0.900","28.800","0.820","995.800","","0.000","-99.000","-99.000","-99.000","28.800","","24.000",""
"C0E420","2019-09-30 12:00:00","19.000","34.000","5.300","26.300","0.750","999.400","","0.000","17.000","26.000","","27.700","","26.100",""
"C0W160","2019-09-30 12:00:00","49.000","39.000","24.400","25.200","0.860","995.400","","0.000","32.000","39.000","","25.700","","23.700",""
"C0I460","2019-09-30 12:00:00","110.000","219.000","2.000","29.600","0.650","987.000","","0.000","-99.000","-99.000","-99.000","29.600","","24.600",""
"C0A9F0","2019-09-30 12:00:00","35.000","90.000","3.900","25.500","0.940","1003.700","","18.500","12.100","86.000","","26.600","","24.400",""
"C0F9A0","2019-09-30 12:00:00","425.000","283.000","1.400","28.000","0.720","952.600","","0.000","-99.000","-99.000","-99.000","28.000","","22.800",""
"C0O950","2019-09-30 12:00:00","4.000","330.000","1.300","29.800","0.750","998.500","","0.000","-99.000","-99.000","-99.000","29.800","","26.000",""
"C0AH70","2019-09-30 12:00:00","34.000","76.000","2.900","25.900","0.760","1003.500","","15.000","10.100","71.000","","27.000","","24.800",""
"C0V250","2019-09-30 12:00:00","298.000","191.000","1.200","27.000","0.810","967.000","","0.000","-99.000","-99.000","-99.000","27.100","","21.700",""
"C0U980","2019-09-30 12:00:00","573.000","61.000","4.200","22.400","0.900","944.900","","32.500","11.100","60.000","","23.500","","20.600",""
"C0S740","2019-09-30 12:00:00","289.000","34.000","3.500","21.200","0.990","969.700","","41.000","10.300","27.000","","24.800","","20.600",""
"C0A940","2019-09-30 12:00:00","49.000","68.000","1.300","23.600","0.990","1003.300","","19.500","-99.000","-99.000","-99.000","25.100","","22.400",""
"C0A920","2019-09-30 12:00:00","196.000","78.000","3.400","23.000","1.000","985.300","","14.000","10.400","68.000","","24.800","","21.700",""
"C0T870","2019-09-30 12:00:00","135.000","24.000","1.800","22.500","0.900","987.500","","37.000","-99.000","-99.000","-99.000","27.600","","21.800",""
"C0O930","2019-09-30 12:00:00","69.000","62.000","0.300","27.600","0.880","993.000","","0.000","-99.000","-99.000","-99.000","27.700","","22.800",""
"C0AI40","2019-09-30 12:00:00","37.000","54.000","5.100","26.600","0.700","1002.900","","19.500","17.100","77.000","","28.100","","25.000",""
"C0C460","2019-09-30 12:00:00","482.000","56.000","0.700","21.500","0.920","952.200","","4.000","-99.000","-99.000","-99.000","25.600","","21.000",""
"C0E520","2019-09-30 12:00:00","320.000","293.000","2.100","28.400","0.660","965.000","","0.000","-99.000","-99.000","-99.000","28.700","","21.400",""
"C0T9D0","2019-09-30 12:00:00","7.000","295.000","2.300","24.200","0.990","1004.700","","41.500","11.000","273.000","","28.400","","23.300",""
"C0I390","2019-09-30 12:00:00","1184.000","103.000","3.100","18.900","1.000","877.000","","2.000","-99.000","-99.000","-99.000","24.800","","18.300",""
"C0X250","2019-09-30 12:00:00","33.000","169.000","0.900","29.700","0.750","996.000","","0.000","-99.000","-99.000","-99.000","29.700","","25.400",""
"C0K520","2019-09-30 12:00:00","10.000","353.000","2.600","29.600","0.670","997.600","","0.000","-99.000","-99.000","-99.000","30.300","","24.700",""
"C0Z200","2019-09-30 12:00:00","153.000","35.000","1.700","24.600","0.930","986.100","","48.000","7.900","50.000","","27.400","","22.900",""
